osm_id,state,city,county,district,city_district,town,suburb,village,neighbourhood,road,address,status
601419723,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 81 Trung Kính,"Ngõ 81 Trung Kính, Quận Cầu Giấy, Thành phố Hà Nội",3
600018762,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 23 Phố Phan Văn Trường,"Ngõ 23 Phố Phan Văn Trường, Quận Cầu Giấy, Thành phố Hà Nội",3
604463452,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 199 Phố Trần Quốc Hoàn,"Ngõ 199 Phố Trần Quốc Hoàn, Quận Cầu Giấy, Thành phố Hà Nội",3
599521493,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 133,"Ngõ 133, Quận Cầu Giấy, Thành phố Hà Nội",3
600505977,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 92,"Ngõ 92, Quận Hà Đông, Thành phố Hà Nội",3
600037821,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 36,"Ngõ 36, Quận Cầu Giấy, Thành phố Hà Nội",3
600018773,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 33 Phố Phan Văn Trường,"Ngõ 33 Phố Phan Văn Trường, Quận Cầu Giấy, Thành phố Hà Nội",3
605113417,Tỉnh Gia Lai,Pleiku,,,,,,,,Hoồ Tùng Mậu,"Hoồ Tùng Mậu, Pleiku, Tỉnh Gia Lai",3
597584680,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 162 Lê Trọng Tấn,"Ngõ 162 Lê Trọng Tấn, Quận Thanh Xuân, Thành phố Hà Nội",3
598499535,Tỉnh Kon Tum,,Đắk Glei,,,,,,,Đường Hồ Chí Minh,"Đường Hồ Chí Minh, Đắk Glei, Tỉnh Kon Tum",3
598499550,Tỉnh Kon Tum,,Đắk Glei,,,,,,,Quốc lộ 14,"Quốc lộ 14, Đắk Glei, Tỉnh Kon Tum",3
599163245,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 40,"Ngõ 40, Quận Cầu Giấy, Thành phố Hà Nội",3
604465457,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 215,"Ngõ 215, Quận Cầu Giấy, Thành phố Hà Nội",3
597111791,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 409 Nguyễn Trãi,"Ngõ 409 Nguyễn Trãi, Quận Thanh Xuân, Thành phố Hà Nội",3
604463774,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Đường Xuân Thủy,"Đường Xuân Thủy, Quận Cầu Giấy, Thành phố Hà Nội",3
599514315,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 815 Đường Giải Phóng,"Ngõ 815 Đường Giải Phóng, Hoàng Mai, Thành phố Hà Nội",3
605872024,Đắk Lắk,,,,,Buôn Hồ,,,,Trần Hưng Đạo,"Trần Hưng Đạo, Buôn Hồ, Đắk Lắk",3
605872039,Đắk Lắk,,,,,Buôn Hồ,,,,Quang Trung,"Quang Trung, Buôn Hồ, Đắk Lắk",3
600018765,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 27 Phố Phạm Văn Trường,"Ngõ 27 Phố Phạm Văn Trường, Quận Cầu Giấy, Thành phố Hà Nội",3
599163226,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 1/96,"Ngách 1/96, Quận Cầu Giấy, Thành phố Hà Nội",3
617082268,Quảng Ngãi,,Ba Tơ,,,,,,,Quốc lộ 24,"Quốc lộ 24, Ba Tơ, Quảng Ngãi",3
600509055,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 124 Hoàng Ngân,"Ngõ 124 Hoàng Ngân, Quận Cầu Giấy, Thành phố Hà Nội",3
600083185,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 46 Quan Nhân,"Ngõ 46 Quan Nhân, Quận Thanh Xuân, Thành phố Hà Nội",3
620771728,Tỉnh An Giang,,Tri Tôn,,,Tri Tôn,,,,Tuyến N2,"Tuyến N2, Tri Tôn, Tỉnh An Giang",3
605378837,Thành phố Hải Phòng,,Huyện Thủy Nguyên,,,,,,,Lập Lễ 2,"Lập Lễ 2, Huyện Thủy Nguyên, Thành phố Hải Phòng",3
600544155,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 129 Nguyễn Trãi,"Ngõ 129 Nguyễn Trãi, Quận Thanh Xuân, Thành phố Hà Nội",3
599147966,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 104 Định Công,"Ngõ 104 Định Công, Quận Thanh Xuân, Thành phố Hà Nội",3
599993731,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 637 Đường Trương Định,"Ngõ 637 Đường Trương Định, Hoàng Mai, Thành phố Hà Nội",3
599510186,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 3/1 Đặng Thùy Trâm,"Ngách 3/1 Đặng Thùy Trâm, Quận Cầu Giấy, Thành phố Hà Nội",3
605872053,Đắk Lắk,,,,,Buôn Hồ,,,,Nguyễn Trãi,"Nguyễn Trãi, Buôn Hồ, Đắk Lắk",3
627733768,Tỉnh Lạng Sơn,,Hữu Lũng,,,Hữu Lũng,,,,Quốc lộ 1,"Quốc lộ 1, Hữu Lũng, Tỉnh Lạng Sơn",3
600510436,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 1267 Đường Giải Phóng,"Ngõ 1267 Đường Giải Phóng, Hoàng Mai, Thành phố Hà Nội",3
629908243,Tỉnh Thái Bình,Thái Bình,,,,,,,,Đường Vũ Phúc,"Đường Vũ Phúc, Thái Bình, Tỉnh Thái Bình",3
631819873,Tỉnh Khánh Hòa,Cam Ranh,,,,,,,,Nguyễn Tất Thành,"Nguyễn Tất Thành, Cam Ranh, Tỉnh Khánh Hòa",3
601549096,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 68,"Ngõ 68, Quận Cầu Giấy, Thành phố Hà Nội",3
647769583,Tỉnh Thanh Hóa,Sầm Sơn,Sầm Sơn,,,,,,,Đường Tô Hiến Thành,"Đường Tô Hiến Thành, Sầm Sơn, Tỉnh Thanh Hóa",3
647777938,Tỉnh Thanh Hóa,Sầm Sơn,Sầm Sơn,,,,,,,Đường Nguyễn Du,"Đường Nguyễn Du, Sầm Sơn, Tỉnh Thanh Hóa",3
650435938,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Phố Yên Duyên,"Phố Yên Duyên, Hoàng Mai, Thành phố Hà Nội",3
605977395,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Quận Cầu Giấy, Thành phố Hà Nội",3
656622088,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Đường Nguyễn Phước Chu,"Đường Nguyễn Phước Chu, Liên Chiểu, Thành phố Đà Nẵng",3
609511459,Tỉnh Bến Tre,Thành phố Bến Tre,,,,,,,,Trần Quốc Tuấn,"Trần Quốc Tuấn, Thành phố Bến Tre, Tỉnh Bến Tre",3
657444778,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Lê Quý Đôn,"Lê Quý Đôn, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
660544693,Thành phố Hà Nội,,,,Huyện Quốc Oai,,,,,Đường Tiểu Ly,"Đường Tiểu Ly, Huyện Quốc Oai, Thành phố Hà Nội",3
611909257,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phố Hoàng Ngân,"Phố Hoàng Ngân, Quận Thanh Xuân, Thành phố Hà Nội",3
664557103,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hẻm 7 Nguyễn Trãi,"Hẻm 7 Nguyễn Trãi, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557208,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,hẽm 41 Cách mạng Tháng Tám,"hẽm 41 Cách mạng Tháng Tám, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557313,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Trần Quốc Toản,"Trần Quốc Toản, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
665041123,Tỉnh Tây Ninh,,Châu Thành,,,Châu Thành,,,,Lê Thị Mới,"Lê Thị Mới, Châu Thành, Tỉnh Tây Ninh",3
670841008,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Linh Đường,"Linh Đường, Hoàng Mai, Thành phố Hà Nội",3
672856333,Tỉnh Lạng Sơn,,Cao Lộc,,,,,,,Quốc lộ 4A,"Quốc lộ 4A, Cao Lộc, Tỉnh Lạng Sơn",3
673593448,Tỉnh Quảng Ninh,Thành phố Hạ Long,,,,,Cao Thắng,,,Cao Thắng,"Cao Thắng, Thành phố Hạ Long, Tỉnh Quảng Ninh",3
674894533,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Đường Số 5,"Đường Số 5, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
675089383,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Đường Số 2,"Đường Số 2, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
608043800,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 233,"Ngõ 233, Quận Cầu Giấy, Thành phố Hà Nội",3
614822009,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,,,,,,,,Trương Hán Siêu,"Trương Hán Siêu, Thành phố Cao Lãnh, Tỉnh Đồng Tháp",3
675842233,Thành phố Hà Nội,,,,Thanh Trì,,,,,Đường Tân Triều,"Đường Tân Triều, Thanh Trì, Thành phố Hà Nội",3
611909259,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Quận Cầu Giấy, Thành phố Hà Nội",3
611909262,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Hoàng Minh Giám,"Phố Hoàng Minh Giám, Quận Cầu Giấy, Thành phố Hà Nội",3
621721199,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,Đường Võ Nguyên Giáp,"Đường Võ Nguyên Giáp, Huyện Sóc Sơn, Thành phố Hà Nội",3
621977219,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Quốc lộ 6,"Quốc lộ 6, Quận Hà Đông, Thành phố Hà Nội",3
608060746,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Quận Cầu Giấy, Thành phố Hà Nội",3
682709128,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 56,"Ngõ 56, Hoàng Mai, Thành phố Hà Nội",3
618049072,Tỉnh Lâm Đồng,Đà Lạt,,,,,,,,Lý Tự Trọng,"Lý Tự Trọng, Đà Lạt, Tỉnh Lâm Đồng",3
613415132,Tỉnh Gia Lai,Pleiku,,,,,,,,Nguyễn Du,"Nguyễn Du, Pleiku, Tỉnh Gia Lai",3
618399682,Thành phố Đà Nẵng,,,,Hòa Vang,,,,,Đường minor unclassified,"Đường minor unclassified, Hòa Vang, Thành phố Đà Nẵng",3
624475829,Quảng Ngãi,Quảng Ngãi,,,,Cổ Lũy,,,,24B,"24B, Cổ Lũy, Quảng Ngãi",3
623967427,Tỉnh Thừa Thiên Huế,,Phong Điền,,,,,,,Xóm 22,"Xóm 22, Phong Điền, Tỉnh Thừa Thiên Huế",3
624475822,Quảng Ngãi,Quảng Ngãi,,,,,Phường Lê Hồng Phong,,,24B,"24B, Phường Lê Hồng Phong, Quảng Ngãi",3
624623947,Thành phố Hà Nội,,,,Huyện Quốc Oai,,,,,Đường tỉnh 421B,"Đường tỉnh 421B, Huyện Quốc Oai, Thành phố Hà Nội",3
625066537,Tỉnh Quảng Ninh,Thành phố Cẩm Phả,,,,,,,,Ngô Quyền,"Ngô Quyền, Thành phố Cẩm Phả, Tỉnh Quảng Ninh",3
627816569,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Đường Cầu Tiên,"Đường Cầu Tiên, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
627681367,Tỉnh Lạng Sơn,,Chi Lăng,,,,,,,Vành đai 2,"Vành đai 2 (Quốc lộ 279), Chi Lăng, Tỉnh Lạng Sơn",3
627950002,Tỉnh Hưng Yên,,Yên Mỹ,,,,,,,Đường tỉnh 379,"Đường tỉnh 379, Yên Mỹ, Tỉnh Hưng Yên",3
630323504,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Đường Giai Đoạn I,"Đường Giai Đoạn I, Liên Chiểu, Thành phố Đà Nẵng",3
685462003,Bình Định,,Vĩnh Thạnh,,,Vĩnh Thạnh,,,,637,"637, Vĩnh Thạnh, Bình Định",3
630337544,Thành phố Đà Nẵng,,,,Hòa Vang,,,,,Đường Hòa Liên 5,"Đường Hòa Liên 5, Hòa Vang, Thành phố Đà Nẵng",3
686120833,Tỉnh Kiên Giang,,Giồng Riềng,,,Giồng Riềng,,,,Hùng Vương,"Hùng Vương, Giồng Riềng, Tỉnh Kiên Giang",3
685844908,Tỉnh Kiên Giang,,Châu Thành,,,,,,,Quốc lộ 80,"Quốc lộ 80, Châu Thành, Tỉnh Kiên Giang",3
686517823,Bình Định,,Phù Mỹ,,,Phù Mỹ,,,,Quang Trung,"Quang Trung, Phù Mỹ, Bình Định",3
686747128,Bình Định,,Phù Mỹ,,,Phù Mỹ,,,,632,"632, Phù Mỹ, Bình Định",3
618049068,Tỉnh Lâm Đồng,Đà Lạt,,,,,,,,Nguyễn Văn Trỗi,"Nguyễn Văn Trỗi, Đà Lạt, Tỉnh Lâm Đồng",3
640224472,Bình Định,Quy Nhơn,,,,,,,,Nguyễn Hoàng,"Nguyễn Hoàng, Quy Nhơn, Bình Định",3
616700393,Tỉnh Thái Bình,Thái Bình,,,,,,,,Lê Quý Đôn,"Lê Quý Đôn, Thái Bình, Tỉnh Thái Bình",3
689684113,Tỉnh Gia Lai,Pleiku,,,,,,,,Phan Đình Phùng,"Phan Đình Phùng, Pleiku, Tỉnh Gia Lai",3
633627979,Tỉnh Thừa Thiên Huế,,Phú Lộc,,,Phú Lộc,,,,Lương Định Của,"Lương Định Của, Phú Lộc, Tỉnh Thừa Thiên Huế",3
690243718,Tỉnh Gia Lai,Pleiku,,,,,,,,664,"664, Pleiku, Tỉnh Gia Lai",3
690244813,Tỉnh Gia Lai,Pleiku,,,,,,,,Tuệ Tĩnh,"Tuệ Tĩnh, Pleiku, Tỉnh Gia Lai",3
627735812,Tỉnh Bắc Giang,,Lạng Giang,,,,,,,Quốc lộ 1,"Quốc lộ 1, Lạng Giang, Tỉnh Bắc Giang",3
622264118,Tỉnh Gia Lai,Pleiku,,,,,,,,Lê Quý Đôn,"Lê Quý Đôn, Pleiku, Tỉnh Gia Lai",3
638490739,Tỉnh Thái Bình,Thái Bình,,,,,,,,Lý Bôn,"Lý Bôn, Thái Bình, Tỉnh Thái Bình",3
692759713,Tỉnh Lai Châu,,Nậm Nhùn,,,Nậm Nhùn,,,,Đường tỉnh 127,"Đường tỉnh 127, Nậm Nhùn, Tỉnh Lai Châu",3
650440567,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Phố Yên Sở,"Phố Yên Sở, Hoàng Mai, Thành phố Hà Nội",3
627773154,Tỉnh Bắc Giang,Bắc Giang,,,,,,,,Thân Nhân Trung,"Thân Nhân Trung, Bắc Giang, Tỉnh Bắc Giang",3
650427719,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 223 Yên Duyên,"Ngõ 223 Yên Duyên, Hoàng Mai, Thành phố Hà Nội",3
641401594,Tỉnh Hà Nam,Thành phố Phủ Lý,,,,,,,,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Thành phố Phủ Lý, Tỉnh Hà Nam",3
656421862,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Đường Hòa Hiệp,"Đường Hòa Hiệp, Liên Chiểu, Thành phố Đà Nẵng",3
693764818,Thành phố Đà Nẵng,,,,Hòa Vang,,,,,Quốc lộ 1,"Quốc lộ 1, Hòa Vang, Thành phố Đà Nẵng",3
627815502,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Ngô Gia Tự,"Ngô Gia Tự, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
695008783,Thành phố Đà Nẵng,,,,Hải Châu,,,,,Đường Núi Thành,"Đường Núi Thành, Hải Châu, Thành phố Đà Nẵng",3
695008813,Thành phố Đà Nẵng,,,,Hải Châu,,,,,Đường Trương Chí Cương,"Đường Trương Chí Cương, Hải Châu, Thành phố Đà Nẵng",3
629932914,Tỉnh Thái Bình,,Kiến Xương,,,Kiến Xương,,,,Cầu Hưng Long,"Cầu Hưng Long, Kiến Xương, Tỉnh Thái Bình",3
633559431,Thành phố Hà Nội,,,,Huyện Phú Xuyên,,,,,Quốc lộ 1,"Quốc lộ 1, Huyện Phú Xuyên, Thành phố Hà Nội",3
657444779,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Nguyễn Huệ,"Nguyễn Huệ, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
696698308,Tỉnh Đồng Tháp,,,Tam Nông,,,,,,844,"844, Tam Nông, Tỉnh Đồng Tháp",3
656882587,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Phan Bội Châu,"Phan Bội Châu, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
638520456,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Đường Tam Trinh,"Đường Tam Trinh, Hoàng Mai, Thành phố Hà Nội",3
696980083,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Lê Thái Tổ,"Lê Thái Tổ, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
629932917,Tỉnh Thái Bình,,Kiến Xương,,,Kiến Xương,,,,Cầu Thống Nhất,"Cầu Thống Nhất, Kiến Xương, Tỉnh Thái Bình",3
661165874,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Đường Khuất Duy Tiến,"Đường Khuất Duy Tiến, Quận Thanh Xuân, Thành phố Hà Nội",3
656632864,Thành phố Đà Nẵng,,,,Hòa Vang,,,,,Đường Ông Khế 2,"Đường Ông Khế 2, Hòa Vang, Thành phố Đà Nẵng",3
664546739,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Nguyễn Thị Minh Khai,"Nguyễn Thị Minh Khai, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557314,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Cách Mạng Tháng Tám,"Cách Mạng Tháng Tám, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664573949,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hẻm số 1 Phan Bội Châu,"Hẻm số 1 Phan Bội Châu, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
666404189,Tỉnh Tây Ninh,,Huyện Dương Minh Châu,,,,,,,ĐT. 790 nối dài,"ĐT. 790 nối dài, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
663797827,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Pasteur,"Pasteur, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557157,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hẻm 46D Cách Mạng Tháng Tám,"Hẻm 46D Cách Mạng Tháng Tám, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557187,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,hẻm 3 Trần Hưng Đạo,"hẻm 3 Trần Hưng Đạo, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664582627,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Tua Hai,"Tua Hai, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
641401593,Tỉnh Hà Nam,Thành phố Phủ Lý,,,,,,,,Đường Võ Nguyên Giáp,"Đường Võ Nguyên Giáp, Thành phố Phủ Lý, Tỉnh Hà Nam",3
626980145,Tỉnh Phú Yên,Tuy Hòa,,,,,,,,Lương Văn Chánh,"Lương Văn Chánh, Tuy Hòa, Tỉnh Phú Yên",3
664557109,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,hẻm 1 Hoàng Lê Kha,"hẻm 1 Hoàng Lê Kha, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
625769665,Tỉnh Phú Thọ,Việt Trì,,,,,,,,QL.2,"QL.2, Việt Trì, Tỉnh Phú Thọ",3
621974596,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 108,"Ngõ 108, Quận Hà Đông, Thành phố Hà Nội",3
664557184,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,hẻm 7 Trần Hưng Đạo,"hẻm 7 Trần Hưng Đạo, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
627810560,Tỉnh Bắc Giang,Bắc Giang,,,,,,,,Đường Xương Giang,"Đường Xương Giang, Bắc Giang, Tỉnh Bắc Giang",3
666404212,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Đường cột điện,"Đường cột điện, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
621979165,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 23 Trần Phú,"Ngõ 23 Trần Phú, Quận Hà Đông, Thành phố Hà Nội",3
642345638,Bình Định,Quy Nhơn,,,,,,,,Nguyễn Thái Học,"Nguyễn Thái Học, Quy Nhơn, Bình Định",3
628450050,Tỉnh Nam Định,Nam Định,,,,,,,,Võ Nguyên Giáp,"Võ Nguyên Giáp, Nam Định, Tỉnh Nam Định",3
647777933,Tỉnh Thanh Hóa,Sầm Sơn,Sầm Sơn,,,,,,,Đường Lê Lợi,"Đường Lê Lợi, Sầm Sơn, Tỉnh Thanh Hóa",3
647777934,Tỉnh Thanh Hóa,Sầm Sơn,Sầm Sơn,,,,,,,Phố Cẩm Bá Thước,"Phố Cẩm Bá Thước, Sầm Sơn, Tỉnh Thanh Hóa",3
672575639,Tỉnh Gia Lai,Pleiku,,,,,,,,Trần Hưng Đạo,"Trần Hưng Đạo, Pleiku, Tỉnh Gia Lai",3
627556546,Tỉnh Đắk Nông,Gia Nghĩa,,,,,,,,Cao Bá Quát,"Cao Bá Quát, Gia Nghĩa, Tỉnh Đắk Nông",3
674641709,Tỉnh Quảng Ninh,Thành phố Hạ Long,,,,,,,Cái Dăm,Cái Dăm,"Cái Dăm, Thành phố Hạ Long, Tỉnh Quảng Ninh",3
670476859,Tỉnh Bến Tre,Thành phố Bến Tre,,,,,,,,Đồng Khởi,"Đồng Khởi, Thành phố Bến Tre, Tỉnh Bến Tre",3
656700918,Tỉnh Điện Biên,,Mường Chà,,,Mường Chà,,,,Quốc lộ 12,"Quốc lộ 12, Mường Chà, Tỉnh Điện Biên",3
656960031,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Hai Bà Trưng,"Hai Bà Trưng, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
670640227,Tỉnh Bến Tre,Thành phố Bến Tre,,,,,,,,3 Tháng 2,"3 Tháng 2, Thành phố Bến Tre, Tỉnh Bến Tre",3
674894444,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Đường Số 6,"Đường Số 6, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
675080954,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Đường Số 11,"Đường Số 11, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
675103034,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Nguyễn Thiện Thành,"Nguyễn Thiện Thành, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
674894434,Tỉnh Trà Vinh,Thành phố Trà Vinh,,,,,,,,Đường Số 3,"Đường Số 3, Thành phố Trà Vinh, Tỉnh Trà Vinh",3
630419635,Tỉnh Ninh Bình,Ninh Bình,,,,,,,,Tràng An,"Tràng An, Ninh Bình, Tỉnh Ninh Bình",3
664546727,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Lê Văn Tám,"Lê Văn Tám, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
647777937,Tỉnh Thanh Hóa,Sầm Sơn,Sầm Sơn,,,,,,,Đường Tây Sơn,"Đường Tây Sơn, Sầm Sơn, Tỉnh Thanh Hóa",3
666455822,Tỉnh Tây Ninh,,Huyện Dương Minh Châu,,,,,,,Đường tỉnh 789,"Đường tỉnh 789, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
664624731,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Trương Quyền,"Trương Quyền, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664546716,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Trần Hưng Đạo,"Trần Hưng Đạo, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557171,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hoàng Lê Kha,"Hoàng Lê Kha, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557201,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Phạm Tung,"Phạm Tung, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
656959989,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Nguyễn Khuyến,"Nguyễn Khuyến, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
656959988,Tỉnh Bình Phước,Thành phố Đồng Xoài,,,,,,,,Nguyễn Trường Tộ,"Nguyễn Trường Tộ, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
675974309,Thành phố Đà Nẵng,,,,Liên Chiểu,,,,,Cầu Sồ 5,"Cầu Sồ 5, Liên Chiểu, Thành phố Đà Nẵng",3
664540968,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Nguyễn Thái Học,"Nguyễn Thái Học, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557303,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hàm Nghi,"Hàm Nghi, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
670482932,Tỉnh Bến Tre,Thành phố Bến Tre,,,,,,,,Nguyễn Trung Trực,"Nguyễn Trung Trực, Thành phố Bến Tre, Tỉnh Bến Tre",3
664557219,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Đường số 3 Nguyễn Văn Bạch,"Đường số 3 Nguyễn Văn Bạch, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664557249,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Hẻm 21 Ba Mươi Tháng Tư,"Hẻm 21 Ba Mươi Tháng Tư, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
664546719,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,Trương Định,"Trương Định, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
666407598,Tỉnh Tây Ninh,Thành phố Tây Ninh,,,,,,,,ĐT.793,"ĐT.793, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
675949354,Thành phố Hà Nội,,,,Thanh Trì,,,,,Đường mới,"Đường mới, Thanh Trì, Thành phố Hà Nội",3
711128158,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Hoàng Ngân,"Phố Hoàng Ngân, Quận Cầu Giấy, Thành phố Hà Nội",3
661734248,Tỉnh Lào Cai,Lào Cai,,,,,,,,Phố Lùng Thàng,"Phố Lùng Thàng, Lào Cai, Tỉnh Lào Cai",3
